id,title,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,title_new,team_short
228,Fulham,a,2.03719,1.27814,1.27602,1.27814,"{'att': 384, 'def': 22}","{'att': 136, 'def': 24}",7,9,2,1,1.9729,w,2020-11-30,1,0,0,3,-0.002120000000000122,Fulham,FUL
228,Fulham,a,0.287444,3.26328,0.287444,2.50211,"{'att': 501, 'def': 20}","{'att': 192, 'def': 30}",0,14,0,2,0.0424,l,2020-12-05,0,0,1,0,-2.2146660000000002,Fulham,FUL
228,Fulham,h,1.72509,1.82445,1.72509,1.06328,"{'att': 389, 'def': 12}","{'att': 87, 'def': 14}",5,10,1,1,1.2945,d,2020-12-13,0,1,0,1,0.66181,Fulham,FUL
228,Fulham,h,1.00448,0.462456,1.00448,0.462456,"{'att': 250, 'def': 22}","{'att': 203, 'def': 27}",5,4,0,0,1.9177000000000002,d,2020-12-16,0,1,0,1,0.5420240000000001,Fulham,FUL
228,Fulham,a,1.10645,1.26725,1.10645,0.506084,"{'att': 271, 'def': 16}","{'att': 276, 'def': 19}",4,6,1,1,1.1552000000000002,d,2020-12-19,0,1,0,1,0.600366,Fulham,FUL
228,Fulham,h,0.781855,0.119709,0.781855,0.119709,"{'att': 224, 'def': 26}","{'att': 158, 'def': 35}",6,0,0,0,2.006,d,2020-12-26,0,1,0,1,0.662146,Fulham,FUL
228,Fulham,a,1.05329,3.14372,1.05329,3.14372,"{'att': 299, 'def': 32}","{'att': 258, 'def': 31}",7,3,1,1,0.28200000000000003,d,2021-01-13,0,1,0,1,-2.09043,Fulham,FUL
228,Fulham,h,0.46126,1.37939,0.46126,1.37939,"{'att': 424, 'def': 21}","{'att': 158, 'def': 24}",6,13,0,1,0.6173,l,2021-01-16,0,0,1,0,-0.9181299999999999,Fulham,FUL
228,Fulham,h,0.753669,1.68401,0.753669,1.68401,"{'att': 338, 'def': 19}","{'att': 242, 'def': 33}",4,7,1,2,0.6264,l,2021-01-20,0,0,1,0,-0.930341,Fulham,FUL
228,Fulham,a,0.513226,2.29129,0.513226,2.29129,"{'att': 154, 'def': 18}","{'att': 233, 'def': 34}",2,12,0,0,0.2521,d,2021-01-27,0,1,0,1,-1.778064,Fulham,FUL
228,Fulham,a,1.52044,0.994664,1.52044,0.994664,"{'att': 149, 'def': 17}","{'att': 319, 'def': 22}",7,0,2,2,1.772,d,2021-01-30,0,1,0,1,0.525776,Fulham,FUL
228,Fulham,h,0.731288,1.71299,0.731288,1.71299,"{'att': 253, 'def': 33}","{'att': 361, 'def': 19}",10,6,0,2,0.47209999999999996,l,2021-02-03,0,0,1,0,-0.981702,Fulham,FUL
228,Fulham,h,1.60884,0.943539,1.60884,0.943539,"{'att': 174, 'def': 16}","{'att': 351, 'def': 15}",12,2,0,0,1.8686,d,2021-02-06,0,1,0,1,0.665301,Fulham,FUL
228,Fulham,a,2.55085,0.314075,2.55085,0.314075,"{'att': 353, 'def': 30}","{'att': 289, 'def': 22}",9,1,2,0,2.8834,w,2021-02-14,1,0,0,3,2.236775,Fulham,FUL
228,Fulham,a,0.594471,1.20642,0.594471,1.20642,"{'att': 180, 'def': 14}","{'att': 264, 'def': 25}",4,5,1,1,0.7654,d,2021-02-17,0,1,0,1,-0.6119490000000001,Fulham,FUL
228,Fulham,h,1.21006,0.977747,1.21006,0.977747,"{'att': 143, 'def': 15}","{'att': 329, 'def': 32}",7,2,1,0,1.5197,w,2021-02-20,1,0,0,3,0.23231299999999988,Fulham,FUL
228,Fulham,a,0.813134,0.0880148,0.813134,0.0880148,"{'att': 206, 'def': 30}","{'att': 318, 'def': 33}",5,1,0,0,2.0315000000000003,d,2021-02-28,0,1,0,1,0.7251192,Fulham,FUL
228,Fulham,h,1.1715,1.5519,1.1715,1.5519,"{'att': 209, 'def': 28}","{'att': 323, 'def': 28}",9,7,0,1,1.0149,l,2021-03-04,0,0,1,0,-0.38040000000000007,Fulham,FUL
229,Wolverhampton Wanderers,a,1.61307,0.949316,1.61307,0.949316,"{'att': 188, 'def': 6}","{'att': 247, 'def': 30}",3,10,2,0,1.9139,w,2020-09-14,1,0,0,3,0.663754,Wolves,WOL
229,Wolverhampton Wanderers,h,0.727677,2.07651,0.727677,1.31535,"{'att': 430, 'def': 14}","{'att': 228, 'def': 30}",3,9,1,3,0.42200000000000004,l,2020-09-21,0,0,1,0,-0.587673,Wolves,WOL
229,Wolverhampton Wanderers,a,0.385152,3.05703,0.385152,3.05703,"{'att': 221, 'def': 27}","{'att': 370, 'def': 17}",4,1,0,4,0.0847,l,2020-09-27,0,0,1,0,-2.671878,Wolves,WOL
229,Wolverhampton Wanderers,h,0.89359,0.969393,0.89359,0.969393,"{'att': 321, 'def': 22}","{'att': 297, 'def': 14}",2,6,1,0,1.2287,w,2020-10-04,1,0,0,3,-0.07580299999999995,Wolves,WOL
229,Wolverhampton Wanderers,a,0.618191,1.08332,0.618191,1.08332,"{'att': 312, 'def': 26}","{'att': 132, 'def': 24}",2,14,1,0,0.9133,w,2020-10-19,1,0,0,3,-0.465129,Wolves,WOL
229,Wolverhampton Wanderers,h,0.758626,0.253685,0.758626,0.253685,"{'att': 265, 'def': 26}","{'att': 407, 'def': 13}",5,4,1,1,1.7854,d,2020-10-25,0,1,0,1,0.5049410000000001,Wolves,WOL
229,Wolverhampton Wanderers,h,1.34895,0.802767,1.34895,0.802767,"{'att': 374, 'def': 27}","{'att': 234, 'def': 14}",8,4,2,0,1.82,w,2020-10-30,1,0,0,3,0.5461830000000001,Wolves,WOL
229,Wolverhampton Wanderers,a,0.57936,2.0545,0.57936,0.532166,"{'att': 261, 'def': 10}","{'att': 296, 'def': 20}",6,1,0,1,0.2718,l,2020-11-08,0,0,1,0,0.04719399999999996,Wolves,WOL
229,Wolverhampton Wanderers,h,1.57479,1.0785,1.57479,1.0785,"{'att': 335, 'def': 27}","{'att': 235, 'def': 19}",5,10,1,1,1.7555999999999998,d,2020-11-23,0,1,0,1,0.4962899999999999,Wolves,WOL
229,Wolverhampton Wanderers,a,2.0069,1.1185,2.0069,1.1185,"{'att': 247, 'def': 14}","{'att': 225, 'def': 28}",6,12,2,1,2.069,w,2020-11-29,1,0,0,3,0.8883999999999999,Wolves,WOL
229,Wolverhampton Wanderers,a,0.357753,1.59454,0.357753,1.59454,"{'att': 434, 'def': 21}","{'att': 232, 'def': 13}",1,9,0,4,0.3728,l,2020-12-06,0,0,1,0,-1.236787,Wolves,WOL
229,Wolverhampton Wanderers,h,1.1356,1.26872,1.1356,0.507552,"{'att': 166, 'def': 20}","{'att': 162, 'def': 28}",6,5,0,1,1.1846999999999999,l,2020-12-12,0,0,1,0,0.6280479999999999,Wolves,WOL
229,Wolverhampton Wanderers,h,0.683783,1.56772,0.683783,1.56772,"{'att': 256, 'def': 13}","{'att': 227, 'def': 29}",4,6,2,1,0.6368,w,2020-12-15,1,0,0,3,-0.883937,Wolves,WOL
229,Wolverhampton Wanderers,a,1.45722,1.20465,0.696055,1.20465,"{'att': 91, 'def': 20}","{'att': 253, 'def': 18}",4,6,1,2,1.5739,l,2020-12-21,0,0,1,0,-0.508595,Wolves,WOL
229,Wolverhampton Wanderers,h,0.742598,0.408109,0.742598,0.408109,"{'att': 272, 'def': 41}","{'att': 301, 'def': 18}",5,5,1,1,1.6369,d,2020-12-27,0,1,0,1,0.334489,Wolves,WOL
229,Wolverhampton Wanderers,a,0.411046,1.48207,0.411046,1.48207,"{'att': 290, 'def': 11}","{'att': 252, 'def': 23}",3,10,0,1,0.3631,l,2020-12-29,0,0,1,0,-1.071024,Wolves,WOL
229,Wolverhampton Wanderers,a,1.81856,2.4228,1.05739,1.66163,"{'att': 345, 'def': 14}","{'att': 252, 'def': 35}",1,12,3,3,0.8768999999999999,d,2021-01-02,0,1,0,1,-0.6042399999999999,Wolves,WOL
229,Wolverhampton Wanderers,h,0.852495,0.323445,0.852495,0.323445,"{'att': 317, 'def': 21}","{'att': 332, 'def': 18}",4,9,1,2,1.8117,l,2021-01-12,0,0,1,0,0.52905,Wolves,WOL
229,Wolverhampton Wanderers,h,1.94358,2.46332,1.94358,0.940987,"{'att': 115, 'def': 17}","{'att': 308, 'def': 18}",5,7,2,3,0.9684999999999999,l,2021-01-16,0,0,1,0,1.002593,Wolves,WOL
229,Wolverhampton Wanderers,a,0.63192,0.663324,0.63192,0.663324,"{'att': 476, 'def': 6}","{'att': 137, 'def': 32}",1,6,0,0,1.3217,d,2021-01-27,0,1,0,1,-0.03140399999999999,Wolves,WOL
229,Wolverhampton Wanderers,a,0.450907,1.36877,0.450907,1.36877,"{'att': 318, 'def': 17}","{'att': 351, 'def': 18}",2,5,0,1,0.5049,l,2021-01-30,0,0,1,0,-0.9178630000000001,Wolves,WOL
229,Wolverhampton Wanderers,h,1.56162,0.716265,0.800456,0.716265,"{'att': 328, 'def': 13}","{'att': 337, 'def': 22}",2,5,2,1,2.121,w,2021-02-02,1,0,0,3,0.0841909999999999,Wolves,WOL
229,Wolverhampton Wanderers,h,1.35506,0.632232,1.35506,0.632232,"{'att': 341, 'def': 23}","{'att': 254, 'def': 34}",7,10,0,0,1.9977,d,2021-02-07,0,1,0,1,0.7228279999999999,Wolves,WOL
229,Wolverhampton Wanderers,a,1.09361,0.8536,0.33244,0.8536,"{'att': 292, 'def': 19}","{'att': 242, 'def': 21}",3,6,2,1,1.6020999999999999,w,2021-02-14,1,0,0,3,-0.5211600000000001,Wolves,WOL
229,Wolverhampton Wanderers,h,0.592049,2.4793,0.592049,2.4793,"{'att': 266, 'def': 27}","{'att': 147, 'def': 19}",1,6,1,0,0.2581,w,2021-02-19,1,0,0,3,-1.8872509999999998,Wolves,WOL
229,Wolverhampton Wanderers,a,1.27827,1.9519,1.27827,1.9519,"{'att': 218, 'def': 17}","{'att': 203, 'def': 34}",5,6,1,1,0.9012,d,2021-02-27,0,1,0,1,-0.67363,Wolves,WOL
229,Wolverhampton Wanderers,a,0.318824,3.26196,0.318824,3.26196,"{'att': 452, 'def': 13}","{'att': 198, 'def': 28}",1,20,1,4,0.0585,l,2021-03-02,0,0,1,0,-2.943136,Wolves,WOL
238,Sheffield United,h,0.949316,1.61307,0.949316,1.61307,"{'att': 247, 'def': 30}","{'att': 188, 'def': 6}",10,3,0,2,0.7955000000000001,l,2020-09-14,0,0,1,0,-0.663754,Sheffield Utd,SHU
238,Sheffield United,a,0.849709,0.80527,0.0885404,0.80527,"{'att': 247, 'def': 14}","{'att': 89, 'def': 20}",2,17,0,1,1.4646,l,2020-09-21,0,0,1,0,-0.7167296000000001,Sheffield Utd,SHU
238,Sheffield United,h,1.53278,1.46641,1.53278,1.46641,"{'att': 335, 'def': 29}","{'att': 152, 'def': 17}",11,2,0,1,1.4471999999999998,l,2020-09-27,0,0,1,0,0.06637000000000004,Sheffield Utd,SHU
238,Sheffield United,a,0.144994,0.667131,0.144994,0.667131,"{'att': 445, 'def': 23}","{'att': 167, 'def': 12}",3,4,1,2,0.658,l,2020-10-04,0,0,1,0,-0.5221370000000001,Sheffield Utd,SHU
238,Sheffield United,h,1.66363,1.35611,0.902464,0.594945,"{'att': 349, 'def': 23}","{'att': 216, 'def': 17}",1,1,1,1,1.6344,d,2020-10-18,0,1,0,1,0.3075190000000001,Sheffield Utd,SHU
238,Sheffield United,a,1.39788,2.40286,0.636707,2.40286,"{'att': 393, 'def': 20}","{'att': 170, 'def': 12}",8,7,1,2,0.6184,l,2020-10-24,0,0,1,0,-1.766153,Sheffield Utd,SHU
238,Sheffield United,h,0.687544,1.89643,0.687544,1.89643,"{'att': 449, 'def': 24}","{'att': 188, 'def': 12}",3,9,0,1,0.4224,l,2020-10-31,0,0,1,0,-1.2088860000000001,Sheffield Utd,SHU
238,Sheffield United,a,0.743967,2.87622,0.743967,2.87622,"{'att': 470, 'def': 16}","{'att': 145, 'def': 10}",5,14,1,4,0.1844,l,2020-11-07,0,0,1,0,-2.132253,Sheffield Utd,SHU
238,Sheffield United,h,0.692374,2.1142,0.692374,2.1142,"{'att': 232, 'def': 16}","{'att': 254, 'def': 17}",7,10,0,1,0.39990000000000003,l,2020-11-22,0,0,1,0,-1.4218259999999998,Sheffield Utd,SHU
238,Sheffield United,a,3.36544,1.71644,3.36544,1.71644,"{'att': 198, 'def': 15}","{'att': 182, 'def': 19}",11,6,0,1,2.3808,l,2020-11-28,0,0,1,0,1.649,Sheffield Utd,SHU
238,Sheffield United,h,0.290743,1.3904,0.290743,1.3904,"{'att': 366, 'def': 21}","{'att': 111, 'def': 20}",3,5,1,2,0.42510000000000003,l,2020-12-06,0,0,1,0,-1.099657,Sheffield Utd,SHU
238,Sheffield United,a,0.219115,2.27973,0.219115,2.27973,"{'att': 370, 'def': 28}","{'att': 94, 'def': 18}",1,7,0,3,0.1313,l,2020-12-13,0,0,1,0,-2.060615,Sheffield Utd,SHU
238,Sheffield United,h,1.23525,1.78667,1.23525,1.78667,"{'att': 312, 'def': 29}","{'att': 146, 'def': 14}",10,6,2,3,0.9158,l,2020-12-17,0,0,1,0,-0.55142,Sheffield Utd,SHU
238,Sheffield United,a,1.03713,2.90097,1.03713,2.90097,"{'att': 266, 'def': 11}","{'att': 76, 'def': 10}",4,14,1,1,0.2956,d,2020-12-20,0,1,0,1,-1.86384,Sheffield Utd,SHU
238,Sheffield United,h,1.25106,0.568803,1.25106,0.568803,"{'att': 323, 'def': 30}","{'att': 201, 'def': 18}",3,8,0,1,2.0613,l,2020-12-26,0,0,1,0,0.6822570000000001,Sheffield Utd,SHU
238,Sheffield United,a,0.492578,0.973831,0.492578,0.973831,"{'att': 156, 'def': 19}","{'att': 248, 'def': 20}",3,7,0,1,0.8198000000000001,l,2020-12-29,0,0,1,0,-0.481253,Sheffield Utd,SHU
238,Sheffield United,a,0.323158,0.598888,0.323158,0.598888,"{'att': 187, 'def': 28}","{'att': 301, 'def': 24}",7,5,0,2,0.9681,l,2021-01-02,0,0,1,0,-0.27573,Sheffield Utd,SHU
238,Sheffield United,h,2.01315,1.04745,1.25198,1.04745,"{'att': 136, 'def': 17}","{'att': 240, 'def': 10}",12,2,1,0,2.108,w,2021-01-12,1,0,0,3,0.2045300000000001,Sheffield Utd,SHU
238,Sheffield United,h,0.978133,1.28385,0.978133,1.28385,"{'att': 359, 'def': 28}","{'att': 187, 'def': 18}",5,8,1,3,1.0902999999999998,l,2021-01-17,0,0,1,0,-0.3057169999999999,Sheffield Utd,SHU
238,Sheffield United,a,0.689548,0.9931,0.689548,0.9931,"{'att': 445, 'def': 26}","{'att': 108, 'def': 19}",3,11,2,1,1.0848,w,2021-01-27,1,0,0,3,-0.30355199999999993,Sheffield Utd,SHU
238,Sheffield United,a,0.154537,1.53116,0.154537,1.53116,"{'att': 425, 'def': 12}","{'att': 154, 'def': 15}",6,6,0,1,0.2001,l,2021-01-30,0,0,1,0,-1.3766230000000002,Sheffield Utd,SHU
238,Sheffield United,h,1.35804,1.61871,1.35804,1.61871,"{'att': 115, 'def': 23}","{'att': 303, 'def': 17}",12,2,2,1,1.0617,w,2021-02-02,1,0,0,3,-0.2606700000000002,Sheffield Utd,SHU
238,Sheffield United,h,0.623045,1.64144,0.623045,0.880268,"{'att': 453, 'def': 23}","{'att': 149, 'def': 14}",4,9,1,2,0.49560000000000004,l,2021-02-07,0,0,1,0,-0.2572230000000001,Sheffield Utd,SHU
238,Sheffield United,a,0.926652,2.32735,0.926652,1.56618,"{'att': 246, 'def': 17}","{'att': 246, 'def': 14}",9,2,0,3,0.4209,l,2021-02-15,0,0,1,0,-0.6395279999999999,Sheffield Utd,SHU
238,Sheffield United,a,0.977747,1.21006,0.977747,1.21006,"{'att': 329, 'def': 32}","{'att': 143, 'def': 15}",2,7,0,1,1.1636,l,2021-02-20,0,0,1,0,-0.23231299999999988,Sheffield Utd,SHU
238,Sheffield United,h,0.777149,2.80551,0.777149,2.80551,"{'att': 358, 'def': 19}","{'att': 192, 'def': 15}",3,6,0,2,0.2464,l,2021-02-28,0,0,1,0,-2.028361,Sheffield Utd,SHU
238,Sheffield United,h,0.716254,1.44176,0.716254,1.44176,"{'att': 336, 'def': 23}","{'att': 129, 'def': 9}",5,16,1,0,0.754,w,2021-03-03,1,0,0,3,-0.725506,Sheffield Utd,SHU
245,Leeds,a,0.269813,3.15412,0.269813,1.63179,"{'att': 196, 'def': 21}","{'att': 308, 'def': 31}",2,19,3,4,0.0434,l,2020-09-12,0,0,1,0,-1.361977,Leeds,LEE
245,Leeds,h,1.45254,1.55503,0.691368,0.793862,"{'att': 259, 'def': 34}","{'att': 245, 'def': 26}",5,4,4,3,1.2608,w,2020-09-19,1,0,0,3,-0.10249399999999997,Leeds,LEE
245,Leeds,a,1.46641,1.53278,1.46641,1.53278,"{'att': 152, 'def': 17}","{'att': 335, 'def': 29}",2,11,1,0,1.2819,w,2020-09-27,1,0,0,3,-0.06637000000000004,Leeds,LEE
245,Leeds,h,2.56662,1.41533,2.56662,1.41533,"{'att': 188, 'def': 24}","{'att': 273, 'def': 24}",5,10,1,1,2.1571000000000002,d,2020-10-03,0,1,0,1,1.15129,Leeds,LEE
245,Leeds,h,1.08332,0.618191,1.08332,0.618191,"{'att': 132, 'def': 24}","{'att': 312, 'def': 26}",14,2,0,1,1.7532999999999999,l,2020-10-19,0,0,1,0,0.465129,Leeds,LEE
245,Leeds,a,2.37695,1.50125,2.37695,1.50125,"{'att': 124, 'def': 34}","{'att': 225, 'def': 17}",20,7,3,0,1.9651,w,2020-10-23,1,0,0,3,0.8756999999999999,Leeds,LEE
245,Leeds,h,1.74822,3.07657,1.74822,2.3154,"{'att': 155, 'def': 23}","{'att': 369, 'def': 10}",7,5,1,4,0.5166,l,2020-11-02,0,0,1,0,-0.5671799999999998,Leeds,LEE
245,Leeds,a,0.847913,1.30169,0.847913,1.30169,"{'att': 152, 'def': 37}","{'att': 352, 'def': 17}",6,8,1,4,0.9598,l,2020-11-07,0,0,1,0,-0.453777,Leeds,LEE
245,Leeds,h,1.9617,0.710778,1.9617,0.710778,"{'att': 179, 'def': 26}","{'att': 312, 'def': 20}",11,4,0,0,2.2817000000000003,d,2020-11-22,0,1,0,1,1.250922,Leeds,LEE
245,Leeds,a,3.11324,1.29229,3.11324,1.29229,"{'att': 205, 'def': 32}","{'att': 311, 'def': 19}",12,6,1,0,2.4936000000000003,w,2020-11-28,1,0,0,3,1.8209499999999998,Leeds,LEE
245,Leeds,a,1.0277,4.89472,1.0277,4.89472,"{'att': 202, 'def': 22}","{'att': 297, 'def': 31}",7,9,1,3,0.0351,l,2020-12-05,0,0,1,0,-3.86702,Leeds,LEE
245,Leeds,h,1.56644,1.7851,0.805276,1.7851,"{'att': 130, 'def': 24}","{'att': 327, 'def': 13}",8,7,1,2,1.228,l,2020-12-11,0,0,1,0,-0.9798239999999999,Leeds,LEE
245,Leeds,h,2.95137,1.44437,2.95137,1.44437,"{'att': 101, 'def': 24}","{'att': 251, 'def': 16}",16,3,5,2,2.363,w,2020-12-16,1,0,0,3,1.507,Leeds,LEE
245,Leeds,a,1.63467,4.77743,1.63467,4.01626,"{'att': 175, 'def': 15}","{'att': 283, 'def': 18}",5,12,2,6,0.15910000000000002,l,2020-12-20,0,0,1,0,-2.38159,Leeds,LEE
245,Leeds,h,2.13271,1.54591,1.37154,1.54591,"{'att': 143, 'def': 14}","{'att': 263, 'def': 22}",6,10,1,0,1.8538000000000001,w,2020-12-27,1,0,0,3,-0.17436999999999991,Leeds,LEE
245,Leeds,a,1.54225,0.43551,1.54225,0.43551,"{'att': 115, 'def': 16}","{'att': 482, 'def': 14}",13,1,5,0,2.2856,w,2020-12-29,1,0,0,3,1.1067399999999998,Leeds,LEE
245,Leeds,a,1.15626,2.5286,1.15626,1.76744,"{'att': 139, 'def': 26}","{'att': 365, 'def': 30}",11,7,0,3,0.5319,l,2021-01-02,0,0,1,0,-0.6111799999999998,Leeds,LEE
245,Leeds,h,0.245193,1.14424,0.245193,1.14424,"{'att': 130, 'def': 16}","{'att': 347, 'def': 20}",8,11,0,1,0.41879999999999995,l,2021-01-16,0,0,1,0,-0.8990469999999999,Leeds,LEE
245,Leeds,a,0.785914,1.1364,0.785914,1.1364,"{'att': 138, 'def': 26}","{'att': 246, 'def': 24}",14,5,2,1,1.0348000000000002,w,2021-01-26,1,0,0,3,-0.3504860000000001,Leeds,LEE
245,Leeds,a,1.8141,1.73432,1.8141,1.73432,"{'att': 217, 'def': 30}","{'att': 229, 'def': 28}",4,6,3,1,1.4327999999999999,w,2021-01-31,1,0,0,3,0.07977999999999996,Leeds,LEE
245,Leeds,h,1.14303,1.91539,1.14303,1.91539,"{'att': 174, 'def': 31}","{'att': 291, 'def': 20}",10,2,1,2,0.7528999999999999,l,2021-02-03,0,0,1,0,-0.7723599999999999,Leeds,LEE
245,Leeds,h,2.64769,0.370278,2.64769,0.370278,"{'att': 158, 'def': 23}","{'att': 490, 'def': 13}",7,4,2,0,2.7859000000000003,w,2021-02-08,1,0,0,3,2.277412,Leeds,LEE
245,Leeds,a,0.77074,2.50614,0.77074,1.74497,"{'att': 237, 'def': 24}","{'att': 288, 'def': 22}",7,13,2,4,0.2415,l,2021-02-14,0,0,1,0,-0.9742299999999999,Leeds,LEE
245,Leeds,a,2.4793,0.592049,2.4793,0.592049,"{'att': 147, 'def': 19}","{'att': 266, 'def': 27}",6,1,0,1,2.6173,l,2021-02-19,0,0,1,0,1.8872509999999998,Leeds,LEE
245,Leeds,h,1.84753,1.47981,1.84753,1.47981,"{'att': 195, 'def': 29}","{'att': 181, 'def': 28}",10,5,3,0,1.6148,w,2021-02-23,1,0,0,3,0.3677199999999998,Leeds,LEE
245,Leeds,h,1.00106,0.876255,1.00106,0.876255,"{'att': 89, 'def': 20}","{'att': 285, 'def': 25}",6,1,0,1,1.4385,l,2021-02-27,0,0,1,0,0.12480500000000005,Leeds,LEE
